Hero,Skill Tier,KDA Ratio,"Pick Rate, %","Win Rate, %",Eliminations / 10min,Objective Kills / 10min,Objective Time / 10min,Damage / 10min,Healing / 10min,Deaths / 10min,"Scoped Accuracy, %",Biotic Grenade Kills / 10min,Enemies Slept / 10min,Healing Amplified / 10min,Nano Boost Assists / 10min,Blaster Kills / 10min,Damage Amplified / 10min,Players Resurrected / 10min,Final Blows / 10min,Solo Kills / 10min,"Weapon Accuracy, %","Crit Accuracy, %",Deadeye Kills / 10min,Magnetic Grenade Attaches,Magnetic Grenade Kills / 10min,Swift Strike Resets / 10min,Damage Reflected / 10min,Ultimates Reflected / 10min,Dragonblade Kills / 10min,Kunai Kills / 10min,Effects Cleansed / 10min,Kitsune Rush Assists / 10min,"Secondary Accuracy, %",Biotic Orb Kills / 10min,"Ally Coalescence Efficiency, %","Enemy Coalescence Efficiency, %",Coalescence Kills / 10min,Objective Contest Time / 10min,Charge Kills / 10min,Fire Strike Kills / 10min,Earthshatter Kills / 10min,Long Range Kills / 10min,Storm Arrow Kills / 10min,Recon Assists / 10min,Dragonstrike Kills / 10min,Venom Mine Kills / 10min,"Helix Rocket Accuracy, %",Helix Rocket Kills / 10min,Tactical Visor Kills / 10min,"Charged Volley Accuracy, %",Charged Volley Kills / 10min,Transcendence Healing / 10min,Knockbacks / 10min,Sound Barriers / 10min,"Micro Missile Kills, % / 10min",Call Mech Kills / 10min,Self-Destruct Kills / 10min,Direct Hits,Concussion Mine Kills / 10min,Enemies Trapped / 10min,Coach Gun Kills / 10min,Dynamite Kills / 10min,Bob Kills / 10min,Self Healing / 10min,Low Health Recalls / 10min,Pulse Bombs Stuck / 10min,Pulse Bomb Kills / 10min,Chain Hook Kills / 10min,"Chain Hook Accuracy, %",Whole Hog Kills / 10min,"Primary Accuracy, %",High Energy Kills / 10min,"Average Energy, %",Graviton Surge Kills / 10min,Death Blossom Kills / 10min,Healing Accuracy,Deaths Prevented / 10min,Amp Matrix Assists / 10min,Energy Javelin Kills / 10min,Javelin Spin Kills / 10min,Terra Surge Kills / 10min,"Airtime, %",Barrage Kills / 10min,Accretion Kills / 10min,Overhealth / 10min,Gravitic Flux Kills / 10min,Rocket Punch Kills / 10min,Seismic Slam Kills / 10min,Meteor Strike Kills / 10min,Inspire Uptime,"Icicle Accuracy, % / 10min","Icicle Crit Accuracy, % / 10min",Enemies Frozen / 10min,Blizzard Kills / 10min,Jump Pack Kills / 10min,Primal Rage Kills / 10min,Recon Kills / 10min,Assault Kills / 10min,Tactical Grenade Kills / 10min,Artillery Kills / 10min,Enemies Hacked / 10min,Low Health Teleports / 10min,EMP Kills / 10min,Grappling Claw Kills / 10min,Piledriver Kills / 10min,"Charged Shot Accuracy, %","Charged Crit Accuracy, %",Charged Shot Kills / 10min,Disruptor Shot Kills / 10min,Overclock Kills / 10min,Average Damage Multiplier,Players Teleported / 10min,Sentry Turret Kills / 10min,Hammer Kills / 10min,Turret Kills / 10min,Molten Core Kills / 10min,"Pummel Accuracy, %",Pummel Kills / 10min,Ravenous Vortex Kills / 10min,Annihilation Kills / 10min,"Jagged Blade Accuracy, %",Carnage Kills / 10min,"Wound Uptime, %",Rampage Kills / 10min,"Focusing Beam Accuracy, %",Focusing Beam Kills / 10min,"Sticky Bomb Accuracy, %",Sticky Bomb Kills / 10min,Duplicate Kills / 10min,Role
Brigitte,Master,4.67,2.02,56.32,13.98,5.39,80,3829,7326,7.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1877.63,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
Brigitte,Grandmaster,4.72,2.1,56.36,13.97,5.36,80,3831,7336,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1880.21,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
Mei,All,4.14,1.69,49.57,17.6,7.23,77,5880,,7.31,,,,,,,,,7.32,1.43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965.73,,,,,,,,,,,,,,,,,,,,,,,,,,,27,15,7.95,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Mei,Bronze,3.83,1.79,49.47,16.77,7.17,80,5487,,7.42,,,,,,,,,6.86,1.38,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,967.07,,,,,,,,,,,,,,,,,,,,,,,,,,,27,14,7.77,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Mei,Silver,3.93,1.75,49.78,16.99,7.28,80,5568,,7.4,,,,,,,,,6.94,1.37,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971.21,,,,,,,,,,,,,,,,,,,,,,,,,,,27,14,7.84,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Mei,Gold,4.02,1.67,49.56,17.22,7.28,79,5661,,7.37,,,,,,,,,7.04,1.39,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,968.23,,,,,,,,,,,,,,,,,,,,,,,,,,,27,15,8.04,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Mei,Platinum,4.04,1.75,49.29,17.48,7.22,77,5781,,7.33,,,,,,,,,7.22,1.43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,964.64,,,,,,,,,,,,,,,,,,,,,,,,,,,27,15,8.20,3.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Mei,Diamond,4.03,1.82,49.45,17.52,7.11,75,5800,,7.33,,,,,,,,,7.27,1.47,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954.76,,,,,,,,,,,,,,,,,,,,,,,,,,,27,15,8.23,3.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Mei,Master,3.94,1.9,49.38,17.36,7.06,75,5736,,7.34,,,,,,,,,7.20,1.47,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,955.54,,,,,,,,,,,,,,,,,,,,,,,,,,,27,15,8.21,3.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Mei,Grandmaster,3.92,2.04,49.93,17.27,7.05,75,5690,,7.36,,,,,,,,,7.17,1.48,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956.13,,,,,,,,,,,,,,,,,,,,,,,,,,,27,15,8.17,3.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Winston,All,4.34,1.68,49.54,19.85,6.85,88,6847,,7.55,,,,,,,,,,,,,,,,,,,,,,,45,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,6.55,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Winston,Bronze,3.81,1.54,49.41,18.67,6.86,91,6310,,7.85,,,,,,,,,,,,,,,,,,,,,,,42,,,,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,,,,,,,,,,,,,,,,,,,,,,5.82,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Winston,Silver,3.87,1.49,49.13,18.78,6.91,91,6365,,7.85,,,,,,,,,,,,,,,,,,,,,,,42,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,,,,,,,,,,,,,,,,,,,,,,5.82,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Winston,Gold,4.0,1.55,49.44,19.13,6.96,91,6505,,7.75,,,,,,,,,,,,,,,,,,,,,,,42,,,,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,,,,,,,,,,,,,,,,,,,,,,5.97,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Winston,Platinum,4.17,1.7,49.18,19.59,6.92,89,6682,,7.63,,,,,,,,,,,,,,,,,,,,,,,43,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,6.27,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Winston,Diamond,4.24,2.05,49.86,19.85,6.85,86,6781,,7.58,,,,,,,,,,,,,,,,,,,,,,,44,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,6.55,2.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Winston,Master,4.24,1.89,50.32,19.84,6.77,86,6775,,7.59,,,,,,,,,,,,,,,,,,,,,,,45,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,6.62,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Winston,Grandmaster,4.27,1.89,50.52,19.89,6.74,85,6821,,7.57,,,,,,,,,,,,,,,,,,,,,,,46,,,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,6.71,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Bastion,All,3.25,1.4,48.73,19.88,7.97,51,9235,,8.17,,,,,,,,,11.28,2.04,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.04,11.90,4.72,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Bastion,Bronze,2.93,1.48,48.53,18.93,7.88,52,8664,,8.32,,,,,,,,,10.62,2.02,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.37,11.21,4.32,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Bastion,Silver,2.98,1.46,48.51,19.14,7.96,51,8766,,8.3,,,,,,,,,10.75,2.01,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.52,11.35,4.37,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Bastion,Gold,3.08,1.37,48.92,19.44,7.99,52,8954,,8.24,,,,,,,,,10.96,2.02,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.70,11.58,4.50,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Bastion,Platinum,3.15,1.42,48.84,19.67,7.96,51,9090,,8.19,,,,,,,,,11.16,2.07,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.90,11.75,4.63,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Bastion,Diamond,3.16,1.51,48.74,19.74,7.89,50,9122,,8.18,,,,,,,,,11.26,2.10,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.99,11.76,4.67,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Bastion,Master,3.14,1.51,48.82,19.6,7.8,50,9050,,8.21,,,,,,,,,11.18,2.11,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.91,11.62,4.64,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Bastion,Grandmaster,3.12,1.53,48.8,19.53,7.79,50,8990,,8.23,,,,,,,,,11.14,2.12,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.85,11.59,4.60,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Sombra,All,4.9,1.67,43.97,15.63,5.47,42,4663,,6.59,,,,,,,,,6.60,1.64,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.43,0.96,3.53,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Sombra,Bronze,4.24,1.84,43.95,14.61,5.28,44,4279,,6.88,,,,,,,,,6.16,1.64,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.82,0.98,3.18,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Sombra,Silver,4.33,1.75,44.12,14.76,5.33,44,4315,,6.84,,,,,,,,,6.23,1.63,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.23,0.97,3.21,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Sombra,Gold,4.54,1.71,44.29,15.09,5.41,43,4430,,6.74,,,,,,,,,6.35,1.62,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.69,0.94,3.33,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Sombra,Platinum,4.71,1.8,44.27,15.46,5.48,43,4578,,6.66,,,,,,,,,6.54,1.65,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.00,0.91,3.50,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Sombra,Diamond,4.75,2.0,44.37,15.7,5.47,42,4666,,6.65,,,,,,,,,6.68,1.69,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.90,0.91,3.61,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Sombra,Master,4.7,2.03,44.24,15.66,5.44,42,4672,,6.64,,,,,,,,,6.68,1.71,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.67,0.93,3.59,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Sombra,Grandmaster,4.69,2.09,44.7,15.62,5.42,42,4656,,6.69,,,,,,,,,6.68,1.73,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.45,0.96,3.58,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Wrecking Ball,All,5.39,1.4,51.12,16.89,6.96,100,6861,,6.54,,,,,,,,,,,33,5,,,,,,,,,,,,,,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.81,5.24,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Wrecking Ball,Bronze,4.48,1.22,50.77,15.67,6.94,104,6266,,6.96,,,,,,,,,,,31,6,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.94,4.56,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Wrecking Ball,Silver,4.55,1.17,50.73,15.74,6.98,105,6321,,6.94,,,,,,,,,,,31,6,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.90,4.58,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Wrecking Ball,Gold,4.74,1.2,50.64,15.99,7.03,105,6461,,6.8,,,,,,,,,,,31,6,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.07,4.70,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Wrecking Ball,Platinum,5.01,1.39,51.1,16.42,7.01,103,6664,,6.68,,,,,,,,,,,32,5,,,,,,,,,,,,,,,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.41,4.93,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Wrecking Ball,Diamond,5.24,1.69,51.37,16.82,6.96,99,6804,,6.58,,,,,,,,,,,33,5,,,,,,,,,,,,,,,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.78,5.15,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Wrecking Ball,Master,5.29,1.62,51.46,17.02,6.92,98,6851,,6.55,,,,,,,,,,,33,5,,,,,,,,,,,,,,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.94,5.27,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Wrecking Ball,Grandmaster,5.52,1.58,51.82,17.21,6.89,96,6889,,6.54,,,,,,,,,,,33,5,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.15,5.39,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Sojourn,All,3.3,1.06,47.25,19.25,7.32,54,8347,,7.82,,,,,,,,,9.39,1.48,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,11,9.16,5.39,2.35,,,,,,,,,,,,,,,,,,,,Damage
Sojourn,Bronze,2.94,0.65,44.44,17.45,7.18,58,7653,,8.1,,,,,,,,,7.95,1.27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,10,7.67,4.94,1.97,,,,,,,,,,,,,,,,,,,,Damage
Sojourn,Silver,2.97,0.67,45.16,17.71,7.26,58,7740,,8.07,,,,,,,,,8.12,1.29,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,10,7.82,5.03,2.00,,,,,,,,,,,,,,,,,,,,Damage
Sojourn,Gold,3.09,0.72,45.85,18.18,7.33,57,7943,,7.96,,,,,,,,,8.45,1.34,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,10,8.19,5.16,2.09,,,,,,,,,,,,,,,,,,,,Damage
Sojourn,Platinum,3.2,0.79,46.42,18.73,7.31,55,8174,,7.86,,,,,,,,,8.96,1.42,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,11,8.74,5.28,2.25,,,,,,,,,,,,,,,,,,,,Damage
Sojourn,Diamond,3.27,0.81,46.5,19.07,7.27,54,8337,,7.82,,,,,,,,,9.33,1.48,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,11,9.15,5.35,2.37,,,,,,,,,,,,,,,,,,,,Damage
Sojourn,Master,3.26,0.79,46.87,19.06,7.19,53,8339,,7.86,,,,,,,,,9.37,1.48,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,11,9.24,5.32,2.40,,,,,,,,,,,,,,,,,,,,Damage
Sojourn,Grandmaster,3.32,0.76,47.85,19.21,7.16,53,8380,,7.86,,,,,,,,,9.55,1.50,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,11,9.42,5.32,2.47,,,,,,,,,,,,,,,,,,,,Damage
Symmetra,All,3.82,1.43,55.23,19.45,8.24,54,7434,,7.61,,,,,,,,,9.05,1.79,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01,14.02,10.19,,,,,,,,,,,,,,,,,Damage
Symmetra,Bronze,3.59,1.6,56.13,18.72,8.25,56,6943,,7.66,,,,,,,,,8.51,1.77,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,12.25,10.43,,,,,,,,,,,,,,,,,Damage
Symmetra,Silver,3.66,1.57,56.18,18.92,8.33,56,7046,,7.68,,,,,,,,,8.62,1.77,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,12.45,10.45,,,,,,,,,,,,,,,,,Damage
Symmetra,Gold,3.74,1.47,55.93,19.21,8.35,55,7217,,7.63,,,,,,,,,8.82,1.78,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,12.91,10.40,,,,,,,,,,,,,,,,,Damage
Symmetra,Platinum,3.75,1.53,55.66,19.38,8.23,54,7381,,7.62,,,,,,,,,9.01,1.80,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97,13.73,10.23,,,,,,,,,,,,,,,,,Damage
Symmetra,Diamond,3.72,1.65,55.73,19.31,8.1,53,7366,,7.63,,,,,,,,,8.99,1.83,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95,14.18,10.09,,,,,,,,,,,,,,,,,Damage
Symmetra,Master,3.65,1.69,55.9,19.13,8.02,53,7279,,7.64,,,,,,,,,8.89,1.84,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94,14.23,10.10,,,,,,,,,,,,,,,,,Damage
Symmetra,Grandmaster,3.63,1.76,55.99,19.08,8.05,53,7212,,7.65,,,,,,,,,8.83,1.84,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94,14.11,10.13,,,,,,,,,,,,,,,,,Damage
Torbjorn,All,3.43,1.35,54.16,19.47,7.64,44,8880,,6.74,,,,,,,,,9.16,2.01,26,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.23,11.56,2.81,,,,,,,,,,,,,,Damage
Torbjorn,Bronze,3.28,1.49,55.17,18.99,7.75,45,8488,,6.83,,,,,,,,,8.81,2.00,24,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.93,11.79,2.70,,,,,,,,,,,,,,Damage
Torbjorn,Silver,3.3,1.44,55.14,19.09,7.81,45,8551,,6.8,,,,,,,,,8.85,2.00,24,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.39,11.79,2.72,,,,,,,,,,,,,,Damage
Torbjorn,Gold,3.36,1.34,54.78,19.26,7.77,45,8674,,6.76,,,,,,,,,8.95,1.99,25,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.22,11.76,2.77,,,,,,,,,,,,,,Damage
Torbjorn,Platinum,3.41,1.41,54.52,19.46,7.68,43,8803,,6.72,,,,,,,,,9.09,2.02,26,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.39,11.74,2.82,,,,,,,,,,,,,,Damage
Torbjorn,Diamond,3.37,1.62,54.65,19.5,7.6,43,8853,,6.74,,,,,,,,,9.12,2.03,26,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.71,11.70,2.83,,,,,,,,,,,,,,Damage
Torbjorn,Master,3.37,1.59,54.73,19.44,7.58,43,8799,,6.78,,,,,,,,,9.08,2.04,26,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.12,11.68,2.82,,,,,,,,,,,,,,Damage
Torbjorn,Grandmaster,3.34,1.62,54.86,19.41,7.57,43,8751,,6.81,,,,,,,,,9.08,2.05,26,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.35,11.70,2.82,,,,,,,,,,,,,,Damage
Ramattra,All,4.6,0.97,52.61,20.11,8.02,110,9412,,6.46,,,,,,,,,,,25,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,12.61,6.07,5.34,,,,,,,,,,Tank
Ramattra,Bronze,4.29,0.65,51.57,19.33,8.15,115,8889,,6.54,,,,,,,,,,,25,,,,,,,,,,,,,,,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,11.74,5.69,5.00,,,,,,,,,,Tank
Ramattra,Silver,4.36,0.71,51.82,19.55,8.26,115,8988,,6.53,,,,,,,,,,,25,,,,,,,,,,,,,,,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,11.91,5.69,5.07,,,,,,,,,,Tank
