Hero,Skill Tier,KDA Ratio,"Pick Rate, %","Win Rate, %",Eliminations / 10min,Objective Kills / 10min,Objective Time / 10min,Damage / 10min,Healing / 10min,Deaths / 10min,"Scoped Accuracy, %",Biotic Grenade Kills / 10min,Enemies Slept / 10min,Healing Amplified / 10min,Nano Boost Assists / 10min,Blaster Kills / 10min,Damage Amplified / 10min,Players Resurrected / 10min,Final Blows / 10min,Solo Kills / 10min,"Weapon Accuracy, %","Crit Accuracy, %",Deadeye Kills / 10min,Magnetic Grenade Attaches,Magnetic Grenade Kills / 10min,Swift Strike Resets / 10min,Damage Reflected / 10min,Ultimates Reflected / 10min,Dragonblade Kills / 10min,Kunai Kills / 10min,Effects Cleansed / 10min,Kitsune Rush Assists / 10min,"Secondary Accuracy, %",Biotic Orb Kills / 10min,"Ally Coalescence Efficiency, %","Enemy Coalescence Efficiency, %",Coalescence Kills / 10min,Objective Contest Time / 10min,Charge Kills / 10min,Fire Strike Kills / 10min,Earthshatter Kills / 10min,Long Range Kills / 10min,Storm Arrow Kills / 10min,Recon Assists / 10min,Dragonstrike Kills / 10min,Venom Mine Kills / 10min,"Helix Rocket Accuracy, %",Helix Rocket Kills / 10min,Tactical Visor Kills / 10min,"Charged Volley Accuracy, %",Charged Volley Kills / 10min,Transcendence Healing / 10min,Knockbacks / 10min,Sound Barriers / 10min,"Micro Missile Kills, % / 10min",Call Mech Kills / 10min,Self-Destruct Kills / 10min,Direct Hits,Concussion Mine Kills / 10min,Enemies Trapped / 10min,Coach Gun Kills / 10min,Dynamite Kills / 10min,Bob Kills / 10min,Self Healing / 10min,Low Health Recalls / 10min,Pulse Bombs Stuck / 10min,Pulse Bomb Kills / 10min,Chain Hook Kills / 10min,"Chain Hook Accuracy, %",Whole Hog Kills / 10min,"Primary Accuracy, %",High Energy Kills / 10min,"Average Energy, %",Graviton Surge Kills / 10min,Death Blossom Kills / 10min,Healing Accuracy,Deaths Prevented / 10min,Amp Matrix Assists / 10min,Energy Javelin Kills / 10min,Javelin Spin Kills / 10min,Terra Surge Kills / 10min,"Airtime, %",Barrage Kills / 10min,Accretion Kills / 10min,Overhealth / 10min,Gravitic Flux Kills / 10min,Rocket Punch Kills / 10min,Seismic Slam Kills / 10min,Meteor Strike Kills / 10min,Inspire Uptime,"Icicle Accuracy, % / 10min","Icicle Crit Accuracy, % / 10min",Enemies Frozen / 10min,Blizzard Kills / 10min,Jump Pack Kills / 10min,Primal Rage Kills / 10min,Recon Kills / 10min,Assault Kills / 10min,Tactical Grenade Kills / 10min,Artillery Kills / 10min,Enemies Hacked / 10min,Low Health Teleports / 10min,EMP Kills / 10min,Grappling Claw Kills / 10min,Piledriver Kills / 10min,"Charged Shot Accuracy, %","Charged Crit Accuracy, %",Charged Shot Kills / 10min,Disruptor Shot Kills / 10min,Overclock Kills / 10min,Average Damage Multiplier,Players Teleported / 10min,Sentry Turret Kills / 10min,Hammer Kills / 10min,Turret Kills / 10min,Molten Core Kills / 10min,"Pummel Accuracy, %",Pummel Kills / 10min,Ravenous Vortex Kills / 10min,Annihilation Kills / 10min,"Jagged Blade Accuracy, %",Carnage Kills / 10min,"Wound Uptime, %",Rampage Kills / 10min,"Focusing Beam Accuracy, %",Focusing Beam Kills / 10min,"Sticky Bomb Accuracy, %",Sticky Bomb Kills / 10min,Duplicate Kills / 10min,Role
Brigitte,Master,4.21,0.68,45.04,11.35,4.46,82,3446,7352,8.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1192.08,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
Brigitte,Grandmaster,3.63,0.99,36.25,10.0,4.15,85,3153,7015,8.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132.16,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
Mei,All,3.7,1.13,49.16,17.97,7.76,86,7079,,7.48,,,,,,,,,7.93,1.44,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1094.87,,,,,,,,,,,,,,,,,,,,,,,,,,,27,17,3.78,3.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Mei,Bronze,4.06,2.41,49.87,17.3,8.19,97,6657,,7.4,,,,,,,,,7.14,1.70,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1083.13,,,,,,,,,,,,,,,,,,,,,,,,,,,26,18,3.83,3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Mei,Silver,3.46,0.62,38.67,17.57,8.13,94,6887,,7.79,,,,,,,,,7.76,1.64,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1164.34,,,,,,,,,,,,,,,,,,,,,,,,,,,27,17,4.17,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Mei,Gold,3.33,0.74,43.08,17.6,8.05,87,6902,,7.72,,,,,,,,,8.12,1.53,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109.82,,,,,,,,,,,,,,,,,,,,,,,,,,,27,18,3.72,3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Mei,Platinum,3.92,0.85,45.52,18.07,7.45,75,7202,,7.46,,,,,,,,,7.96,1.58,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1079.96,,,,,,,,,,,,,,,,,,,,,,,,,,,28,17,4.09,4.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Mei,Diamond,3.81,0.72,43.53,18.05,7.88,84,7434,,7.33,,,,,,,,,8.43,1.66,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043.27,,,,,,,,,,,,,,,,,,,,,,,,,,,28,17,3.69,3.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Mei,Master,3.24,1.29,51.05,16.75,7.18,80,7233,,7.62,,,,,,,,,7.88,1.72,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1039.28,,,,,,,,,,,,,,,,,,,,,,,,,,,27,17,3.46,3.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Mei,Grandmaster,3.25,0.87,41.74,16.68,7.03,82,7220,,7.63,,,,,,,,,8.15,1.77,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1052.82,,,,,,,,,,,,,,,,,,,,,,,,,,,27,19,3.63,3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Winston,All,4.18,1.52,45.33,20.72,7.17,111,8014,,6.97,,,,,,,,,,,,,,,,,,,,,,,46,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,,,,,,,,,,,,,,,8.14,2.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Winston,Bronze,3.98,1.55,44.3,19.27,7.47,116,7390,,6.91,,,,,,,,,,,,,,,,,,,,,,,40,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,7.01,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Winston,Silver,4.4,1.24,46.53,20.68,7.98,114,7462,,6.67,,,,,,,,,,,,,,,,,,,,,,,41,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,7.55,2.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Winston,Gold,4.12,1.47,43.98,20.22,7.2,117,7771,,7.1,,,,,,,,,,,,,,,,,,,,,,,43,,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,7.35,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Winston,Platinum,4.28,2.01,47.39,20.8,7.03,106,8039,,6.93,,,,,,,,,,,,,,,,,,,,,,,44,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,,,,,,,,,,,,,,,8.23,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Winston,Diamond,4.14,2.47,45.15,20.88,6.95,108,8249,,6.85,,,,,,,,,,,,,,,,,,,,,,,46,,,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,8.59,2.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Winston,Master,4.12,1.99,47.62,20.54,6.99,110,8189,,6.85,,,,,,,,,,,,,,,,,,,,,,,47,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,8.21,2.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Winston,Grandmaster,4.01,2.15,47.01,19.2,6.53,102,7854,,6.73,,,,,,,,,,,,,,,,,,,,,,,44,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,7.39,2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Bastion,All,2.89,2.06,49.4,20.12,8.22,60,10688,,8.34,,,,,,,,,10.55,1.42,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.43,12.10,4.83,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Bastion,Bronze,2.34,3.34,52.9,17.85,7.52,58,9991,,8.91,,,,,,,,,9.00,1.50,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.14,10.79,4.22,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Bastion,Silver,2.78,2.4,52.6,18.96,8.19,63,10109,,8.51,,,,,,,,,9.76,1.56,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.76,11.44,4.43,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Bastion,Gold,2.85,2.65,51.15,19.88,8.23,61,10417,,8.32,,,,,,,,,10.38,1.48,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.23,11.85,4.71,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Bastion,Platinum,2.71,2.56,51.0,19.71,8.24,61,10627,,8.41,,,,,,,,,10.08,1.44,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.40,11.77,4.61,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Bastion,Diamond,2.98,3.26,51.21,19.89,8.28,61,10912,,8.32,,,,,,,,,10.49,1.33,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.44,11.90,4.92,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Bastion,Master,2.64,2.99,51.58,18.93,7.88,56,10732,,8.57,,,,,,,,,9.67,1.41,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.94,11.33,4.78,1.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Bastion,Grandmaster,2.46,3.99,52.85,18.66,7.71,60,10463,,8.62,,,,,,,,,9.69,1.43,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.73,11.29,4.72,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Sombra,All,4.23,0.38,37.78,14.79,5.65,43,5224,,6.49,,,,,,,,,5.68,1.45,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.86,2.40,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Sombra,Bronze,4.89,0.32,42.49,14.54,6.03,42,4831,,7.44,,,,,,,,,5.71,1.83,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.47,2.41,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Sombra,Silver,3.7,0.19,26.25,13.48,5.5,52,4987,,6.26,,,,,,,,,6.02,1.52,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.88,2.50,2.91,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Sombra,Gold,4.17,0.26,38.3,15.21,6.3,47,5304,,6.28,,,,,,,,,5.80,1.62,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.35,2.16,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Sombra,Platinum,4.28,0.32,39.88,15.07,5.52,42,5027,,6.51,,,,,,,,,5.94,1.72,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.62,2.56,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Sombra,Diamond,3.92,0.41,44.31,14.94,6.0,41,5684,,6.77,,,,,,,,,5.88,1.48,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.65,2.50,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Sombra,Master,4.0,0.47,27.94,14.31,5.18,35,5755,,6.32,,,,,,,,,6.05,1.54,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.51,2.45,3.97,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Sombra,Grandmaster,3.55,0.41,39.54,13.75,5.54,38,5139,,6.21,,,,,,,,,5.89,1.54,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.88,2.42,3.02,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Wrecking Ball,All,4.43,1.32,50.11,16.78,7.73,129,7675,,6.14,,,,,,,,,,,34,11,,,,,,,,,,,,,,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.77,6.23,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Wrecking Ball,Bronze,3.54,0.27,35.95,14.39,7.83,137,7576,,6.5,,,,,,,,,,,33,11,,,,,,,,,,,,,,,,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.90,4.44,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Wrecking Ball,Silver,4.18,0.29,44.69,15.24,8.55,145,7486,,6.55,,,,,,,,,,,31,10,,,,,,,,,,,,,,,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.17,5.15,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Wrecking Ball,Gold,3.73,0.38,45.64,15.28,8.15,132,7458,,6.17,,,,,,,,,,,32,10,,,,,,,,,,,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.44,5.51,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Wrecking Ball,Platinum,4.68,2.48,51.08,17.19,8.14,142,7558,,6.14,,,,,,,,,,,32,11,,,,,,,,,,,,,,,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.19,5.66,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Wrecking Ball,Diamond,4.07,1.33,46.38,16.12,7.67,122,7800,,6.39,,,,,,,,,,,36,10,,,,,,,,,,,,,,,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.49,6.09,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Wrecking Ball,Master,4.13,0.72,40.1,16.78,7.29,125,8067,,5.98,,,,,,,,,,,35,12,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.51,6.35,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Wrecking Ball,Grandmaster,4.1,1.15,47.35,15.58,7.93,132,7762,,6.21,,,,,,,,,,,33,10,,,,,,,,,,,,,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.87,5.12,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Sojourn,All,3.03,3.88,48.23,19.35,7.39,52,9181,,8.12,,,,,,,,,9.75,1.42,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,13,9.74,5.26,2.53,,,,,,,,,,,,,,,,,,,,Damage
Sojourn,Bronze,2.91,2.83,40.52,17.4,6.99,52,8650,,8.45,,,,,,,,,8.26,1.28,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,12,8.04,4.76,2.07,,,,,,,,,,,,,,,,,,,,Damage
Sojourn,Silver,3.07,2.79,45.18,18.01,7.18,51,8633,,8.29,,,,,,,,,8.78,1.47,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,11,8.64,4.92,2.22,,,,,,,,,,,,,,,,,,,,Damage
Sojourn,Gold,3.04,2.81,42.14,18.18,7.15,53,8940,,8.28,,,,,,,,,8.77,1.40,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,12,8.76,5.21,2.15,,,,,,,,,,,,,,,,,,,,Damage
Sojourn,Platinum,3.07,3.12,45.69,18.96,7.41,50,9090,,8.12,,,,,,,,,9.45,1.46,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,12,9.35,5.20,2.49,,,,,,,,,,,,,,,,,,,,Damage
Sojourn,Diamond,3.2,4.08,44.16,19.54,7.44,54,9198,,8.22,,,,,,,,,9.94,1.46,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,13,9.86,5.28,2.55,,,,,,,,,,,,,,,,,,,,Damage
Sojourn,Master,3.19,5.63,50.55,20.33,7.42,49,9570,,8.13,,,,,,,,,10.52,1.40,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,14,10.58,5.47,2.71,,,,,,,,,,,,,,,,,,,,Damage
Sojourn,Grandmaster,3.5,7.04,50.81,20.25,7.18,47,9682,,7.95,,,,,,,,,10.62,1.29,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,14,10.71,5.36,2.78,,,,,,,,,,,,,,,,,,,,Damage
Symmetra,All,3.55,1.56,55.9,20.27,8.63,61,8850,,8.04,,,,,,,,,9.39,1.53,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85,18.13,10.11,,,,,,,,,,,,,,,,,Damage
Symmetra,Bronze,2.9,2.75,50.05,18.95,8.49,58,8295,,8.59,,,,,,,,,8.73,1.80,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.77,12.27,11.09,,,,,,,,,,,,,,,,,Damage
Symmetra,Silver,3.12,1.76,51.25,20.05,8.63,60,8483,,8.26,,,,,,,,,9.39,1.78,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.79,13.65,10.83,,,,,,,,,,,,,,,,,Damage
Symmetra,Gold,3.7,1.43,54.24,20.07,8.23,56,8641,,8.04,,,,,,,,,9.28,1.58,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.83,14.95,10.44,,,,,,,,,,,,,,,,,Damage
Symmetra,Platinum,3.57,1.28,52.41,20.36,9.0,59,8896,,8.18,,,,,,,,,9.49,1.55,,,,,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.83,16.81,10.63,,,,,,,,,,,,,,,,,Damage
Symmetra,Diamond,3.42,2.06,55.89,20.27,8.6,60,8939,,8.32,,,,,,,,,9.51,1.56,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.87,18.64,10.17,,,,,,,,,,,,,,,,,Damage
Symmetra,Master,3.09,1.99,55.08,19.93,8.35,51,8634,,8.47,,,,,,,,,9.16,1.61,,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.82,19.42,10.41,,,,,,,,,,,,,,,,,Damage
Symmetra,Grandmaster,3.01,2.74,53.05,18.63,7.52,55,8274,,8.37,,,,,,,,,8.18,1.52,,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.79,21.45,9.45,,,,,,,,,,,,,,,,,Damage
Torbjorn,All,3.08,1.61,53.82,18.76,7.52,49,9875,,7.03,,,,,,,,,8.99,1.69,28,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58,9.49,2.90,,,,,,,,,,,,,,Damage
Torbjorn,Bronze,2.74,1.22,45.43,16.61,6.83,40,8820,,7.41,,,,,,,,,7.75,1.48,25,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76,9.38,2.79,,,,,,,,,,,,,,Damage
Torbjorn,Silver,2.78,0.98,47.11,17.76,7.54,44,9465,,7.35,,,,,,,,,8.22,1.56,26,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83,10.15,2.85,,,,,,,,,,,,,,Damage
Torbjorn,Gold,3.02,1.09,45.01,18.42,7.53,43,9718,,7.01,,,,,,,,,8.65,1.65,27,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86,9.74,2.97,,,,,,,,,,,,,,Damage
Torbjorn,Platinum,3.17,1.57,51.93,18.06,7.31,47,9631,,7.05,,,,,,,,,8.55,1.63,28,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52,8.96,2.88,,,,,,,,,,,,,,Damage
Torbjorn,Diamond,3.12,1.94,54.87,18.55,7.4,49,9812,,7.15,,,,,,,,,8.98,1.69,29,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.68,9.42,3.00,,,,,,,,,,,,,,Damage
Torbjorn,Master,2.87,1.45,46.29,17.72,7.03,48,9558,,7.19,,,,,,,,,8.60,1.56,28,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77,9.22,2.80,,,,,,,,,,,,,,Damage
Torbjorn,Grandmaster,2.85,3.14,59.32,17.6,6.87,46,9385,,7.25,,,,,,,,,8.17,1.40,29,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,8.72,2.77,,,,,,,,,,,,,,Damage
Ramattra,All,3.63,1.93,51.88,19.28,8.1,120,9723,,6.69,,,,,,,,,,,26,,,,,,,,,,,,,,,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,12.17,5.94,6.05,,,,,,,,,,Tank
Ramattra,Bronze,3.46,1.46,55.21,18.28,8.48,132,8864,,6.77,,,,,,,,,,,24,,,,,,,,,,,,,,,,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,10.89,5.58,5.13,,,,,,,,,,Tank
Ramattra,Silver,3.47,1.28,56.4,18.5,8.57,131,9122,,6.79,,,,,,,,,,,24,,,,,,,,,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,11.15,5.55,5.67,,,,,,,,,,Tank
