Hero,Skill Tier,KDA Ratio,"Pick Rate, %","Win Rate, %",Eliminations / 10min,Objective Kills / 10min,Objective Time / 10min,Damage / 10min,Healing / 10min,Deaths / 10min,"Scoped Accuracy, %",Biotic Grenade Kills / 10min,Enemies Slept / 10min,Healing Amplified / 10min,Nano Boost Assists / 10min,Blaster Kills / 10min,Damage Amplified / 10min,Players Resurrected / 10min,Final Blows / 10min,Solo Kills / 10min,"Weapon Accuracy, %","Crit Accuracy, %",Deadeye Kills / 10min,Magnetic Grenade Attaches,Magnetic Grenade Kills / 10min,Swift Strike Resets / 10min,Damage Reflected / 10min,Ultimates Reflected / 10min,Dragonblade Kills / 10min,Kunai Kills / 10min,Effects Cleansed / 10min,Kitsune Rush Assists / 10min,"Secondary Accuracy, %",Biotic Orb Kills / 10min,"Ally Coalescence Efficiency, %","Enemy Coalescence Efficiency, %",Coalescence Kills / 10min,Objective Contest Time / 10min,Charge Kills / 10min,Fire Strike Kills / 10min,Earthshatter Kills / 10min,Long Range Kills / 10min,Storm Arrow Kills / 10min,Recon Assists / 10min,Dragonstrike Kills / 10min,Venom Mine Kills / 10min,"Helix Rocket Accuracy, %",Helix Rocket Kills / 10min,Tactical Visor Kills / 10min,"Charged Volley Accuracy, %",Charged Volley Kills / 10min,Transcendence Healing / 10min,Knockbacks / 10min,Sound Barriers / 10min,"Micro Missile Kills, % / 10min",Call Mech Kills / 10min,Self-Destruct Kills / 10min,Direct Hits,Concussion Mine Kills / 10min,Enemies Trapped / 10min,Coach Gun Kills / 10min,Dynamite Kills / 10min,Bob Kills / 10min,Self Healing / 10min,Low Health Recalls / 10min,Pulse Bombs Stuck / 10min,Pulse Bomb Kills / 10min,Chain Hook Kills / 10min,"Chain Hook Accuracy, %",Whole Hog Kills / 10min,"Primary Accuracy, %",High Energy Kills / 10min,"Average Energy, %",Graviton Surge Kills / 10min,Death Blossom Kills / 10min,Healing Accuracy,Deaths Prevented / 10min,Amp Matrix Assists / 10min,Energy Javelin Kills / 10min,Javelin Spin Kills / 10min,Terra Surge Kills / 10min,"Airtime, %",Barrage Kills / 10min,Accretion Kills / 10min,Overhealth / 10min,Gravitic Flux Kills / 10min,Rocket Punch Kills / 10min,Seismic Slam Kills / 10min,Meteor Strike Kills / 10min,Inspire Uptime,"Icicle Accuracy, % / 10min","Icicle Crit Accuracy, % / 10min",Enemies Frozen / 10min,Blizzard Kills / 10min,Jump Pack Kills / 10min,Primal Rage Kills / 10min,Recon Kills / 10min,Assault Kills / 10min,Tactical Grenade Kills / 10min,Artillery Kills / 10min,Enemies Hacked / 10min,Low Health Teleports / 10min,EMP Kills / 10min,Grappling Claw Kills / 10min,Piledriver Kills / 10min,"Charged Shot Accuracy, %","Charged Crit Accuracy, %",Charged Shot Kills / 10min,Disruptor Shot Kills / 10min,Overclock Kills / 10min,Average Damage Multiplier,Players Teleported / 10min,Sentry Turret Kills / 10min,Hammer Kills / 10min,Turret Kills / 10min,Molten Core Kills / 10min,"Pummel Accuracy, %",Pummel Kills / 10min,Ravenous Vortex Kills / 10min,Annihilation Kills / 10min,"Jagged Blade Accuracy, %",Carnage Kills / 10min,"Wound Uptime, %",Rampage Kills / 10min,"Focusing Beam Accuracy, %",Focusing Beam Kills / 10min,"Sticky Bomb Accuracy, %",Sticky Bomb Kills / 10min,Duplicate Kills / 10min,Role
Brigitte,Master,4.90,2.85,53.47,11.75,4.67,83,3701,8716,7.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454.79,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
Brigitte,Grandmaster,4.93,5.39,53.59,10.82,4.33,84,3588,8791,6.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1455.30,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
Mei,All,3.86,1.79,50.93,17.83,7.65,90,7001,,7.22,,,,,,,,,7.68,1.12,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1039.03,,,,,,,,,,,,,,,,,,,,,,,,,,,27,15,3.58,3.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Mei,Bronze,3.64,0.97,45.73,16.62,7.77,100,6368,,7.52,,,,,,,,,7.09,1.22,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1098.25,,,,,,,,,,,,,,,,,,,,,,,,,,,27,14,4.09,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Mei,Silver,3.88,1.14,48.21,17.30,8.01,100,6620,,7.40,,,,,,,,,7.34,1.16,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1084.06,,,,,,,,,,,,,,,,,,,,,,,,,,,27,14,3.95,3.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Mei,Gold,3.96,1.30,49.98,17.89,8.02,95,6849,,7.30,,,,,,,,,7.63,1.13,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1074.96,,,,,,,,,,,,,,,,,,,,,,,,,,,27,14,3.79,3.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Mei,Platinum,3.92,1.75,50.77,18.09,7.78,91,7062,,7.20,,,,,,,,,7.81,1.12,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1048.88,,,,,,,,,,,,,,,,,,,,,,,,,,,27,15,3.63,3.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Mei,Diamond,3.83,2.52,51.11,18.01,7.52,87,7172,,7.18,,,,,,,,,7.83,1.11,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021.63,,,,,,,,,,,,,,,,,,,,,,,,,,,27,15,3.45,3.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Mei,Master,3.76,3.35,52.77,17.75,7.12,81,7215,,7.10,,,,,,,,,7.74,1.11,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995.94,,,,,,,,,,,,,,,,,,,,,,,,,,,27,15,3.24,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Mei,Grandmaster,3.57,3.33,52.48,17.07,6.64,77,7114,,6.97,,,,,,,,,7.43,1.15,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,976.68,,,,,,,,,,,,,,,,,,,,,,,,,,,27,15,3.03,3.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Winston,All,3.95,1.34,44.29,19.74,6.60,108,7951,,6.97,,,,,,,,,,,,,,,,,,,,,,,46,,,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,8.11,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Winston,Bronze,3.27,0.38,35.95,17.12,6.86,120,6766,,7.89,,,,,,,,,,,,,,,,,,,,,,,41,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,,,,,,,,,,,,,,,,,,,,,,6.09,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Winston,Silver,3.50,0.50,38.65,18.35,7.13,120,7217,,7.61,,,,,,,,,,,,,,,,,,,,,,,42,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,6.69,1.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Winston,Gold,3.87,0.71,41.52,19.33,7.11,117,7561,,7.24,,,,,,,,,,,,,,,,,,,,,,,42,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,7.33,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Winston,Platinum,3.97,1.20,42.53,19.88,6.83,111,7869,,7.07,,,,,,,,,,,,,,,,,,,,,,,44,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,7.97,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Winston,Diamond,4.02,2.13,43.47,20.11,6.52,105,8112,,6.91,,,,,,,,,,,,,,,,,,,,,,,47,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,8.50,2.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Winston,Master,3.97,2.96,45.99,20.02,6.17,99,8207,,6.81,,,,,,,,,,,,,,,,,,,,,,,49,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,8.74,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Winston,Grandmaster,3.98,4.84,49.07,19.47,5.68,93,8238,,6.54,,,,,,,,,,,,,,,,,,,,,,,52,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,8.56,2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Bastion,All,2.99,2.01,47.47,19.51,8.23,66,10419,,8.01,,,,,,,,,10.06,1.16,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.70,11.78,4.75,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Bastion,Bronze,2.56,1.42,41.57,17.63,7.92,67,9344,,8.61,,,,,,,,,9.05,1.24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.67,10.76,4.12,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Bastion,Silver,2.77,1.42,44.03,18.52,8.29,70,9758,,8.40,,,,,,,,,9.49,1.20,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.12,11.31,4.36,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Bastion,Gold,2.91,1.52,45.96,19.31,8.47,70,10133,,8.17,,,,,,,,,9.89,1.19,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.53,11.75,4.59,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Bastion,Platinum,3.03,1.87,47.12,19.71,8.42,68,10482,,7.98,,,,,,,,,10.16,1.16,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.74,11.92,4.76,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Bastion,Diamond,3.09,2.79,47.95,19.96,8.19,64,10766,,7.86,,,,,,,,,10.35,1.16,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.99,12.02,4.92,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Bastion,Master,3.06,3.84,50.59,19.73,7.84,61,10761,,7.87,,,,,,,,,10.22,1.17,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.90,11.84,4.99,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Bastion,Grandmaster,2.96,2.98,49.28,19.14,7.29,57,10658,,7.87,,,,,,,,,9.84,1.16,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.72,11.40,4.94,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Sombra,All,4.85,1.14,44.78,16.25,5.82,43,5687,,6.03,,,,,,,,,6.53,1.46,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.96,2.32,3.65,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Sombra,Bronze,3.91,0.54,38.01,13.85,5.31,47,4585,,6.68,,,,,,,,,5.79,1.64,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.93,2.15,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Sombra,Silver,4.50,0.46,40.36,15.50,5.86,47,4972,,6.34,,,,,,,,,6.36,1.68,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.09,2.24,3.43,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Sombra,Gold,4.71,0.79,44.14,15.88,5.83,45,5287,,6.21,,,,,,,,,6.57,1.61,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.58,2.25,3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Sombra,Platinum,4.70,0.94,43.90,16.20,5.85,43,5538,,6.18,,,,,,,,,6.60,1.55,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.04,2.24,3.62,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Sombra,Diamond,5.03,1.65,44.37,16.63,5.88,42,5848,,5.98,,,,,,,,,6.62,1.43,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.42,2.30,3.78,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Sombra,Master,4.94,2.54,46.63,16.64,5.78,40,6073,,5.89,,,,,,,,,6.53,1.34,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.12,2.41,3.76,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Sombra,Grandmaster,5.39,3.26,48.01,16.50,5.60,40,6302,,5.56,,,,,,,,,6.47,1.20,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.65,2.65,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Wrecking Ball,All,4.98,1.49,50.28,17.72,7.20,117,7850,,5.75,,,,,,,,,,,34,10,,,,,,,,,,,,,,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.39,6.98,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Wrecking Ball,Bronze,4.22,0.31,41.43,14.89,7.07,127,6816,,6.24,,,,,,,,,,,30,10,,,,,,,,,,,,,,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.31,5.49,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Wrecking Ball,Silver,4.50,0.39,45.51,15.99,7.48,130,7336,,6.13,,,,,,,,,,,32,10,,,,,,,,,,,,,,,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.67,6.08,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Wrecking Ball,Gold,4.96,0.53,47.76,17.11,7.63,128,7659,,5.89,,,,,,,,,,,32,11,,,,,,,,,,,,,,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.35,6.62,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Wrecking Ball,Platinum,4.99,1.08,48.50,17.49,7.47,123,7822,,5.86,,,,,,,,,,,33,10,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.97,6.83,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Wrecking Ball,Diamond,5.05,2.44,50.85,18.08,7.33,118,7976,,5.79,,,,,,,,,,,34,10,,,,,,,,,,,,,,,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.61,7.12,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Wrecking Ball,Master,5.04,3.88,52.08,18.29,7.01,110,7987,,5.64,,,,,,,,,,,35,10,,,,,,,,,,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.08,7.26,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Wrecking Ball,Grandmaster,4.99,7.33,51.81,18.00,6.48,102,7902,,5.39,,,,,,,,,,,36,10,,,,,,,,,,,,,,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.25,7.17,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Sojourn,All,2.91,1.68,43.67,18.31,7.04,56,8518,,7.96,,,,,,,,,8.82,1.21,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,11,9.43,4.99,2.51,,,,,,,,,,,,,,,,,,,,Damage
Sojourn,Bronze,2.45,0.94,37.05,15.46,7.03,64,7418,,8.34,,,,,,,,,6.55,1.09,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,10,6.88,4.54,1.85,,,,,,,,,,,,,,,,,,,,Damage
Sojourn,Silver,2.71,0.77,38.98,16.74,7.19,63,7857,,8.21,,,,,,,,,7.40,1.18,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,10,7.80,4.73,2.09,,,,,,,,,,,,,,,,,,,,Damage
Sojourn,Gold,2.85,0.90,40.72,17.51,7.25,61,8177,,8.09,,,,,,,,,7.95,1.24,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,10,8.42,4.99,2.25,,,,,,,,,,,,,,,,,,,,Damage
Sojourn,Platinum,2.92,1.40,42.41,18.18,7.18,57,8469,,7.98,,,,,,,,,8.58,1.25,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,11,9.20,5.10,2.44,,,,,,,,,,,,,,,,,,,,Damage
Sojourn,Diamond,2.97,2.33,44.13,18.72,7.02,54,8709,,7.96,,,,,,,,,9.25,1.27,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,12,9.92,5.08,2.65,,,,,,,,,,,,,,,,,,,,Damage
Sojourn,Master,2.91,3.72,44.81,18.94,6.83,52,8797,,7.94,,,,,,,,,9.52,1.20,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,12,10.16,4.97,2.71,,,,,,,,,,,,,,,,,,,,Damage
Sojourn,Grandmaster,2.99,5.61,47.84,19.58,6.57,49,9192,,7.64,,,,,,,,,10.21,1.11,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,13,11.08,4.85,3.00,,,,,,,,,,,,,,,,,,,,Damage
Symmetra,All,3.49,1.28,53.43,19.03,8.48,65,8381,,7.90,,,,,,,,,8.55,1.21,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.87,19.09,9.52,,,,,,,,,,,,,,,,,Damage
Symmetra,Bronze,3.40,0.81,50.12,17.72,8.61,69,7450,,7.97,,,,,,,,,7.83,1.32,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.71,11.03,10.17,,,,,,,,,,,,,,,,,Damage
Symmetra,Silver,3.43,0.76,52.07,18.49,8.88,69,7853,,8.05,,,,,,,,,8.13,1.26,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.78,13.17,10.21,,,,,,,,,,,,,,,,,Damage
Symmetra,Gold,3.62,1.02,53.25,19.33,8.79,66,8242,,7.91,,,,,,,,,8.68,1.31,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.84,15.21,10.12,,,,,,,,,,,,,,,,,Damage
Symmetra,Platinum,3.49,1.34,53.18,19.30,8.57,65,8498,,7.92,,,,,,,,,8.74,1.21,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.89,17.89,9.60,,,,,,,,,,,,,,,,,Damage
Symmetra,Diamond,3.48,1.83,53.21,19.30,8.43,64,8660,,7.88,,,,,,,,,8.79,1.19,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.92,20.90,9.30,,,,,,,,,,,,,,,,,Damage
Symmetra,Master,3.41,2.11,54.22,18.95,8.13,62,8609,,7.87,,,,,,,,,8.54,1.17,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.92,24.93,8.83,,,,,,,,,,,,,,,,,Damage
Symmetra,Grandmaster,3.20,1.84,53.87,17.86,7.52,59,8322,,7.84,,,,,,,,,7.86,1.12,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.92,33.71,8.25,,,,,,,,,,,,,,,,,Damage
Torbjorn,All,3.07,1.33,52.43,17.68,7.34,49,9523,,6.84,,,,,,,,,8.34,1.42,27,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44,8.82,2.48,,,,,,,,,,,,,,Damage
Torbjorn,Bronze,2.92,0.92,49.64,16.75,7.70,55,8787,,7.11,,,,,,,,,7.93,1.57,23,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.68,9.34,2.30,,,,,,,,,,,,,,Damage
Torbjorn,Silver,3.17,0.86,50.29,17.50,7.78,52,9169,,6.97,,,,,,,,,8.22,1.53,24,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36,9.50,2.49,,,,,,,,,,,,,,Damage
Torbjorn,Gold,3.10,0.83,52.57,17.90,7.76,51,9431,,6.79,,,,,,,,,8.38,1.51,25,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,9.39,2.57,,,,,,,,,,,,,,Damage
Torbjorn,Platinum,3.20,1.20,53.08,18.06,7.59,49,9618,,6.81,,,,,,,,,8.53,1.44,27,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43,9.06,2.59,,,,,,,,,,,,,,Damage
Torbjorn,Diamond,3.06,1.90,52.80,17.96,7.22,48,9728,,6.85,,,,,,,,,8.53,1.43,29,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,8.66,2.52,,,,,,,,,,,,,,Damage
Torbjorn,Master,3.05,2.54,53.31,17.53,6.92,48,9674,,6.77,,,,,,,,,8.28,1.39,29,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.50,8.27,2.42,,,,,,,,,,,,,,Damage
Torbjorn,Grandmaster,2.71,3.45,51.87,16.60,6.39,50,9458,,6.96,,,,,,,,,7.82,1.28,30,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,7.73,2.19,,,,,,,,,,,,,,Damage
Ramattra,All,3.95,2.31,50.36,19.80,8.23,122,9876,,6.55,,,,,,,,,,,25,,,,,,,,,,,,,,,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,12.89,6.30,5.30,,,,,,,,,,Tank
Ramattra,Bronze,3.52,1.15,42.94,17.70,8.24,128,8624,,7.07,,,,,,,,,,,24,,,,,,,,,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,10.82,5.35,4.60,,,,,,,,,,Tank
Ramattra,Silver,3.82,1.39,47.18,19.19,8.71,131,9242,,6.80,,,,,,,,,,,25,,,,,,,,,,,,,,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,11.96,5.87,5.03,,,,,,,,,,Tank
